dataset,model,publication_date,organization_primary,organization,org_category,country,domain,task,training_compute_flop,parameters,training_dataset_size,training_cost_2023usd,training_time_hours,training_time_days,training_power_draw_w,hardware_quantity,citations,training_hardware,hardware_family,model_accessibility,open_weights,training_code_accessibility,confidence,compute_estimation_method
large_scale,GLM-4.5V,2025-08-15,Z.ai (Zhipu AI),"Z.ai (Zhipu AI),Tsinghua University",,China,Multimodal,"Language modeling/generation,Question answering,Visual question answering,Image captioning,Video description,Table tasks,Character recognition (OCR)",1.8e+24,108000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,NVIDIA-Nemotron-Nano-12B-v2,2025-08-18,NVIDIA,NVIDIA,,United States of America,Language,"Language modeling/generation,Question answering",1.5192e+24,12000000000.0,,,,,,,,,,Open weights (restricted use),,Unreleased,Confident,
large_scale,NVIDIA-Nemotron-Nano-9B-v2,2025-08-18,NVIDIA,NVIDIA,,United States of America,Language,"Language modeling/generation,Question answering",1.53e+24,9000000000.0,,,,,,,,,,Open weights (restricted use),,Unreleased,Confident,
large_scale,DeepSeek-V3.1,2025-08-21,DeepSeek,DeepSeek,,China,Language,"Language modeling/generation,Code generation,Quantitative reasoning,Question answering,Search,System control,Instruction interpretation",3.594058e+24,671000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Seed-OSS-36B-Base,2025-08-21,ByteDance,ByteDance,,China,Language,"Language modeling/generation,Question answering,System control,Code generation,Mathematical reasoning",2.592e+24,,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Teuken 7B,2025-08-21,OpenGPT-X,"OpenGPT-X,Fraunhofer Institute for Algorithms and Scientific Computing,Forschungszentrum Julich,Technische Universität Dresden",,Germany,Language,"Language modeling/generation,Question answering",2.1444092e+23,7000000000.0,,,,,,512.0,,NVIDIA A100 SXM4 40 GB,NVIDIA A100 / A800,Open weights (non-commercial),,Unreleased,Confident,
large_scale,LongCat-Flash,2025-09-01,Meituan Inc,Meituan Inc,,China,Language,"Language modeling/generation,Question answering,Chat,Code generation,Quantitative reasoning,Instruction interpretation",3.726e+24,560000000000.0,,,720.0,30.0,,,,,,Open weights (unrestricted),,Unreleased,Likely,
large_scale,Apertus 70B,2025-09-02,ETH Zurich,"ETH Zurich,Ecole Polytechnique F´ed´erale de Lausanne (EPFL),Swiss National Supercomputing Centre (CSCS),Swisscom",,Switzerland,Language,"Language modeling/generation,Question answering,Code generation,Translation",6.74e+24,70000000000.0,,,,,,4096.0,,NVIDIA GH200,NVIDIA GH200,Open weights (unrestricted),,Open source,Confident,
large_scale,Qwen3-Max,2025-09-05,Alibaba,Alibaba,,China,Language,"Language modeling/generation,Question answering,Mathematical reasoning,Code generation,Quantitative reasoning,Retrieval-augmented generation,Translation",1.512e+25,1000000000000.0,,,,,,,,,,API access,,Unreleased,Speculative,
large_scale,Ling-flash-base-2.0-20T,2025-09-10,Ant Group,Ant Group,,China,Language,"Language modeling/generation,Question answering",7.32e+23,100000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Ling-mini-base-2.0-20T,2025-09-10,Ant Group,Ant Group,,China,Language,"Language modeling/generation,Question answering",1.68e+23,16000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Qwen3-Next-80B-A3B,2025-09-10,Alibaba,Alibaba,,China,Language,"Language modeling/generation,Question answering,System control,Code generation",2.7e+23,80000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,DeepSeek-V3.1-Terminus,2025-09-22,DeepSeek,DeepSeek,,China,Language,"Language modeling/generation,Code generation,Quantitative reasoning,Question answering,Search,System control,Instruction interpretation",3.594058e+24,671000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Likely,
large_scale,DeepSeek-V3.2-Exp,2025-09-29,DeepSeek,DeepSeek,,China,Language,"Language modeling/generation,Code generation,Quantitative reasoning,Question answering,Search,System control,Instruction interpretation",4.18e+24,671000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,GLM-4.6,2025-09-30,Z.ai (Zhipu AI),"Z.ai (Zhipu AI),Tsinghua University",,China,Language,"Language modeling/generation,Question answering,Code generation,Quantitative reasoning,System control",4.42e+24,357000000000.0,,,2880.0,120.0,,,,,,Open weights (unrestricted),,Unreleased,Likely,
large_scale,Granite-4.0-H-Micro,2025-10-02,IBM,IBM,,United States of America,Language,"Language modeling/generation,Question answering,Text summarization,Text classification,Retrieval-augmented generation,Code generation",3.15e+23,3000000000.0,,,,,,,,NVIDIA GB200,NVIDIA Blackwell (B200 / GB200),Open weights (unrestricted),,Unreleased,Confident,
large_scale,Granite-4.0-H-Small,2025-10-02,IBM,IBM,,United States of America,Language,"Language modeling/generation,Question answering,Text summarization,Text classification,Retrieval-augmented generation,Code generation",1.215e+24,32000000000.0,,,,,,,,NVIDIA GB200,NVIDIA Blackwell (B200 / GB200),Open weights (unrestricted),,Unreleased,Confident,
large_scale,Granite-4.0-H-Tiny,2025-10-02,IBM,IBM,,United States of America,Language,"Language modeling/generation,Question answering,Text summarization,Text classification,Retrieval-augmented generation,Code generation",1.35e+23,7000000000.0,,,,,,,,NVIDIA GB200,NVIDIA Blackwell (B200 / GB200),Open weights (unrestricted),,Unreleased,Confident,
large_scale,GPT-5 Pro,2025-10-07,OpenAI,OpenAI,,United States of America,Multimodal,"Language modeling/generation,Question answering",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Ling-1T,2025-10-10,Ant Group,Ant Group,,China,Language,"Language modeling/generation,Question answering,Quantitative reasoning,Code generation,Mathematical reasoning",6.000001e+24,1000000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Odyssey 102B,2025-10-18,Anthrogen,Anthrogen,,United States of America,Biology,"Protein or nucleotide language model (pLM/nLM),Protein generation",1.1e+23,102000000000.0,,,,,,,,,,Unreleased,,Unreleased,Confident,
large_scale,Lapa LLM,2025-10-25,Ukrainian Catholic University,"Ukrainian Catholic University,Igor Sikorsky Kyiv Polytechnic Institute,AGH University of Krakow,Lviv Polytechnic",,Multinational,Multimodal,Language modeling/generation,8.64e+23,12000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Likely,
large_scale,Emu3.5,2025-10-30,Beijing Academy of Artificial Intelligence / BAAI,Beijing Academy of Artificial Intelligence / BAAI,,China,Multimodal,"Text-to-video,Image-to-video,Image generation,Text-to-image,Visual question answering,Language modeling/generation,Question answering,Speech recognition (ASR),Video description",9.86736e+24,34100000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Kimi Linear,2025-10-30,Moonshot,Moonshot,,China,Language,"Language modeling/generation,Question answering,Mathematical reasoning",1.026e+23,48000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,GPT-5.1-Codex,2025-11-12,OpenAI,OpenAI,,United States of America,Language,Language modeling/generation,,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Gemini 3 Pro,2025-11-18,Google DeepMind,Google DeepMind,,United States of America,Multimodal,Language modeling/generation,,,,,,,,,,Google TPU v7 Ironwood,Google TPU v7,API access,,Unreleased,Unknown,
large_scale,Olmo 3,2025-11-20,Allen Institute for AI,Allen Institute for AI,,United States of America,Language,"Language modeling/generation,Chat,Reasoning,Code generation",1.0999999999999999e+24,32000000000.0,,,1344.0,56.0,,1024.0,,NVIDIA H100 SXM5 80GB,NVIDIA H100 / H800 / H200,Open weights (unrestricted),,Open source,Confident,
large_scale,SAM 3,2025-11-20,Meta AI,Meta AI,,United States of America,Vision,Image segmentation,1.9981584e+23,850000000.0,,,,,,,,,,Open weights (restricted use),,,Likely,
large_scale,Claude Opus 4.5,2025-11-24,Anthropic,Anthropic,,United States of America,Multimodal,"Code generation,Language modeling/generation,Quantitative reasoning,Search,Visual question answering,Translation,Image captioning,Instruction interpretation,Mathematical reasoning,Visual puzzles,Code autocompletion,Chat,Character recognition (OCR),Language modeling,Language generation,Text autocompletion,Retrieval-augmented generation,System control",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,DeepSeek-V3.2,2025-12-01,DeepSeek,DeepSeek,,China,,,4.1999999999999997e+24,,,,,,,,,,,Open weights (unrestricted),,,Likely,
large_scale,GPT-5.2,2025-12-11,OpenAI,OpenAI,,United States of America,,"Language modeling/generation,Question answering",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,GPT-5.2 Pro,2025-12-11,OpenAI,OpenAI,,United States of America,Multimodal,"Language modeling/generation,Question answering",,,,,,,,,,,,API access,,Unreleased,Likely,
large_scale,Nemotron 3-Nano-30B-A3B,2025-12-15,NVIDIA,NVIDIA,,United States of America,Language,Language modeling/generation,4.8e+23,31600000000.0,,,,,,,,NVIDIA H100 SXM5 80GB,NVIDIA H100 / H800 / H200,Open weights (restricted use),,,Likely,
large_scale,MiMo-V2-Flash,2025-12-16,Xiaomi Corp,Xiaomi Corp,,China,Language,Language modeling/generation,2.43e+24,309000000000.0,,,,,,,,,,Open weights (unrestricted),,,Likely,
large_scale,GPT-5.2 Codex,2025-12-18,OpenAI,OpenAI,,United States of America,Language,Language modeling/generation,,,,,,,,,,,,API access,,Unreleased,Likely,
large_scale,K-EXAONE,2025-12-31,LG AI Research,LG AI Research,,Korea (Republic of),Language,"Language modeling/generation,Chat,Question answering,Code generation,Mathematical reasoning,Instruction interpretation",1.52e+24,236000000000.0,,,3240.0,135.0,,512.0,,NVIDIA B200 GPUs,NVIDIA Blackwell (B200 / GB200),Open weights (restricted use),,Unreleased,Confident,
large_scale,Solar Open 100B,2025-12-31,Upstage,Upstage,,Korea (Republic of),Language,"Language modeling/generation,Chat",1.3999999999999998e+24,102000000000.0,,,1572.0,65.5,,,,,,Open weights (restricted use),,,Confident,
large_scale,Kimi K2.5,2026-02-02,Moonshot,Moonshot,,China,Language,Language modeling/generation,5.8e+24,1040000000000.0,,,,,,,,NVIDIA H800 SXM5,NVIDIA H100 / H800 / H200,Open weights (unrestricted),,,Likely,
large_scale,Claude Opus 4.6,2026-02-05,Anthropic,Anthropic,,United States of America,Multimodal,"Code generation,Language modeling/generation,Quantitative reasoning,Search,Visual question answering,Translation,Image captioning,Instruction interpretation,Mathematical reasoning,Visual puzzles,Code autocompletion,Chat,Character recognition (OCR),Language modeling,Language generation,Text autocompletion,Retrieval-augmented generation,System control",,,,,,,,,,,,API access,,Unreleased,Likely,
large_scale,GPT-5.3 Codex,2026-02-05,OpenAI,OpenAI,,United States of America,Language,Language modeling/generation,,,,,,,,,,,,API access,,Unreleased,Likely,
large_scale,Claude Sonnet 4.6,2026-02-17,Anthropic,Anthropic,,United States of America,Multimodal,"Code generation,Language modeling/generation,Quantitative reasoning,Search,Visual question answering,Translation,Image captioning,Instruction interpretation,Mathematical reasoning,Visual puzzles,Code autocompletion,Chat,Character recognition (OCR),Language modeling,Language generation,Text autocompletion,Retrieval-augmented generation,System control",,,,,,,,,,,,API access,,Unreleased,Likely,
large_scale,GLM-5,2026-02-17,Z.ai (Zhipu AI),Z.ai (Zhipu AI),,China,Language,Language modeling/generation,6.84e+24,744000000000.0,,,,,,,,Huawei Ascend 910C,Huawei Ascend,Open weights (unrestricted),,,Likely,
large_scale,Arcee Trinity Large,2026-02-19,Prime Intellect,"Prime Intellect,Arcee AI",,United States of America,Language,Language modeling/generation,1.326e+24,398000000000.0,,,,,,,,NVIDIA B300 (Blackwell Ultra),NVIDIA Blackwell (B200 / GB200),Open weights (restricted use),,,Likely,
large_scale,Gemini 3.1 Pro,2026-02-19,Google DeepMind,Google DeepMind,,United States of America,Multimodal,Language modeling/generation,,,,,,,,,,,,API access,,Unreleased,Likely,
large_scale,Gemini 3.1 Pro,2026-02-19,Google DeepMind,Google DeepMind,,United States of America,Language,Language modeling/generation,,,,,,,,,,,,API access,,,Likely,
large_scale,GPT-5.4,2026-03-05,OpenAI,OpenAI,,United States of America,Multimodal,"Language modeling/generation,Question answering",,,,,,,,,,,,API access,,Unreleased,Likely,
large_scale,GPT-5.4 Pro,2026-03-05,OpenAI,OpenAI,,United States of America,Multimodal,"Language modeling/generation,Question answering",,,,,,,,,,,,API access,,Unreleased,Likely,
large_scale,EXAONE 4.5,2026-04-09,LG AI Research,LG AI Research,,Korea (Republic of),Multimodal,"Language modeling/generation,Question answering",3.85e+24,33200000000.0,,,,,,,,,,Open weights (restricted use),,,Confident,
large_scale,Claude Opus 4.7,2026-04-16,Anthropic,Anthropic,,United States of America,Language,"Question answering,Language modeling/generation",,,,,,,,,,,,API access,,Unreleased,Likely,
large_scale,Grok 4.3 Beta,2026-04-17,xAI,xAI,,United States of America,Language,"Language modeling/generation,Question answering",,500000000000.0,,,,,,,,,,Hosted access (no API),,Unreleased,Likely,
large_scale,GPT-5.5,2026-04-23,OpenAI,OpenAI,,United States of America,Multimodal,"Language modeling/generation,Question answering",,,,,,,,,,"NVIDIA GB200,NVIDIA GB300 (Blackwell Ultra)",NVIDIA Blackwell (B200 / GB200),API access,,Unreleased,Likely,
large_scale,GPT-5.5 Pro,2026-04-23,OpenAI,OpenAI,,United States of America,Multimodal,"Language modeling/generation,Question answering",,,,,,,,,,,,API access,,Unreleased,Likely,
large_scale,MiMo-V2.5,2026-04-23,Xiaomi Corp,Xiaomi Corp,,China,Language,Language modeling/generation,4.32e+24,310000000000.0,,,,,,,,,,Open weights (unrestricted),,,Unverified,
large_scale,MiMo-V2.5-Pro,2026-04-23,Xiaomi Corp,Xiaomi Corp,,China,Language,"Language modeling/generation,Question answering",6.804e+24,1020000000000.0,,,,,,,,,,Open weights (unrestricted),,,Likely,
large_scale,DeepSeek-V4-Flash,2026-04-24,DeepSeek,DeepSeek,,China,Language,"Language modeling/generation,Question answering",2.496e+24,284000000000.0,,,,,,,,,,Open weights (unrestricted),,,Likely,
large_scale,DeepSeek-V4-Pro,2026-04-24,DeepSeek,DeepSeek,,China,Language,"Language modeling/generation,Question answering",9.702e+24,1600000000000.0,,,,,,,,,,Open weights (unrestricted),,,Likely,
large_scale,Composer 2.5,2026-05-18,Cursor,Cursor,,United States of America,Language,Coding,3.87e+25,1040000000000.0,,,,,,,,NVIDIA B300 (Blackwell Ultra),NVIDIA Blackwell (B200 / GB200),,,,Likely,
large_scale,MAI-Thinking-1,2026-06-02,Microsoft,Microsoft,,United States of America,Language,"Language modeling/generation,Question answering",6.98511e+24,962000000000.0,,,,,,8192.0,,NVIDIA GB200,NVIDIA Blackwell (B200 / GB200),API access,,Unreleased,Confident,
large_scale,Nemotron 3 Ultra,2026-06-04,NVIDIA,NVIDIA,,United States of America,Language,"Language modeling/generation,Question answering",6.6e+24,550000000000.0,,,,,,,,,,Open weights (unrestricted),,,Likely,
large_scale,Solar Open2 250B,2026-06-28,Upstage,Upstage,,Korea (Republic of),Language,"Language modeling,Reasoning,Tool use,Translation,Question answering",1.05e+24,250300000000.0,,,1900.0,79.16666666666667,,1656.0,,"NVIDIA B200,NVIDIA H200",NVIDIA H100 / H800 / H200,Open weights (unrestricted),,,Likely,
large_scale,Inkling,2026-07-15,Thinking Machines,Thinking Machines,,United States of America,Multimodal,"Language modeling/generation,Chat",1.845e+24,975000000000.0,,,,,,,,NVIDIA GB300 (Blackwell Ultra),NVIDIA Blackwell (B200 / GB200),Open weights (unrestricted),,,Likely,
large_scale,Kimi K3,2026-07-16,Moonshot,Moonshot,,China,Multimodal,Language modeling/generation,2.0001e+25,2800000000000.0,,,,,,,,,,Open weights (non-commercial),,,Speculative,
large_scale,A.X K2,2026-07-29,SK Telecom,SK Telecom,,Korea (Republic of),Language,"Code generation,Language modeling/generation,Translation,Instruction interpretation,Mathematical reasoning,Chat,Language modeling,Language generation,Text autocompletion",1.8e+24,688000000000.0,,,1680.0,70.0,,,,,,Open weights (unrestricted),,,Confident,
large_scale,DeepSeek V4 Flash 0731,2026-07-31,DeepSeek,DeepSeek,,China,Language,"Language modeling/generation,Question answering",2.496e+24,284000000000.0,,,,,,,,,,Open weights (unrestricted),,,Likely,
