id,title,megawatts,primary_company,companies,continent,country,region,city,status_class,status_raw,energy_class,energy_raw,focus_class,focus_raw,start_year,lat,lng,geo_precision,source_url
equinix-amsterdam-ai-interconnect-hub,Equinix — Amsterdam AI Interconnect Campus (AM1–AM11),200.0,Equinix,Equinix,Europe,Netherlands,North Holland,Amsterdam,Operational,operational,Renewable,Renewable (100% via Green Power contracts),Inference,Inference (colocation and interconnection for AI cloud customers),2000,52.374,4.898,exact,https://www.equinix.com/data-centers/europe-colocation/netherlands-colocation/amsterdam-data-centers;
google-frankfurt-europe-west3-germany,Google — Frankfurt AI Data Center (Europe-West3),200.0,Google,Google,Europe,Germany,Hesse,Frankfurt,Operational,operational,Renewable,Renewable (100% — German renewable certificates),Training & inference,"Inference (Google Cloud Germany, Vertex AI, Search EU), Training",2017,50.113,8.678,exact,https://cloud.google.com/about/locations/frankfurt;
google-fredericia-denmark-ai-data-center,Google — Fredericia (Taulov) AI Data Center,200.0,Google,Google,Europe,Denmark,South Denmark,Fredericia,Operational,operational,Renewable,Renewable (Solar-backed),Inference,"Inference (Gemini, Vertex AI)",2020,55.5647,9.7592,exact,https://www.google.com/about/datacenters/locations/fredericia/;
google-hamina-finland-ai-data-center,"Google — Hamina, Finland AI Data Center Campus",200.0,Google,Google,Europe,Finland,Kymenlaakso,Hamina,Operational,operational,Renewable,Renewable,Training & inference,"Training, Inference (Google AI, Gemini)",2011,60.568,27.197,exact,https://www.google.com/about/datacenters/locations/hamina/;
google-turkcell-turkey-hyperscale-ai-campus,Google & Turkcell — Turkey Hyperscale AI Campus,200.0,Google Cloud & Turkcell,Google Cloud & Turkcell,Europe,Turkey,Marmara,Istanbul,Planned,planned,Unknown,Unknown,General cloud,General Cloud,,41.008,28.978,exact,https://www.investing.com/news/technology-news/google-turkcell-to-build-3-billion-hyperscale-data-center-in-turkey-3345678
scaleway-aion-ai-gigafactory-france,Scaleway AION France AI Gigafactory Bid,200.0,Scaleway,Scaleway; iliad Group; AION Consortium,Europe,France,France,,Announced,planned / consortium bid under EU AI Gigafactories framework,Nuclear,"France-hosted low-carbon electricity context, primarily nuclear and hydro",AI (unspecified),Sovereign AI gigafactory compute infrastructure,2025,46.6034,1.8883,country,https://www.scaleway.com/en/news/scaleway-launches-the-aion-consortium-a-bold-project-to-build-europes-next-ai-gigafactory/;
equinix-frankfurt-fr2-ai-data-center,Equinix — Frankfurt FR2 & FR7 AI Colocation Campus,180.0,Equinix,Equinix,Europe,Germany,Hesse,Frankfurt,Operational,operational,Renewable,Renewable (100% via PPAs),General cloud,"AI colocation, hyperscaler interconnect, enterprise AI",2000,50.1109,8.6821,exact,https://www.equinix.com/data-centers/europe-colocation/germany-colocation/frankfurt-data-centers;
google-cloud-denmark-fredericia,Google Cloud — Denmark Data Center (Fredericia),180.0,Google,Google,Europe,Denmark,South Denmark,Fredericia,Operational,operational,Renewable,Renewable,Training,"AI training, Gemini services, Northern European AI cloud",2020,55.5663,9.7497,exact,https://www.google.com/about/datacenters/locations/fredericia/
google-london-europe-west2-uk,Google — London AI Data Center (Europe-West2),180.0,Google,Google,Europe,United Kingdom,Greater London,London,Operational,operational,Renewable,Renewable (100% — UK renewable certificates),Training & inference,"Inference (Google Cloud UK, DeepMind research, AI API), Training",2017,51.503,-0.127,exact,https://cloud.google.com/about/locations/london;
sines-4-0-sin02-ai-gigafactory-portugal,SINES 4.0 — SIN02 AI Gigafactory,180.0,Start Campus,Start Campus,Europe,Portugal,Alentejo,Sines,Under construction,under_construction,Renewable,Renewable,Training,Training,,37.956,-8.874,exact,https://www.capacitymedia.com/article/start-campus-sines-4-0-ai-expansion
aws-stockholm-eu-north-1-sweden,Amazon Web Services — EU-NORTH-1 Stockholm Region,150.0,Amazon,Amazon Web Services,Europe,Sweden,Stockholm,Stockholm,Operational,operational,Renewable,Renewable (100% — Nordic hydropower),Inference,"General Cloud + AI Inference (Bedrock, SageMaker EU-North workloads)",2018,59.334,18.063,exact,https://aws.amazon.com/about-aws/global-infrastructure/regions_az/?nc2=type_a;
aws-zurich-eu-central-2-switzerland,AWS — Europe (Zurich) eu-central-2,150.0,Amazon,Amazon; AWS,Europe,Switzerland,Zurich,Zurich,Operational,operational,Renewable,Renewable,General cloud,"AI cloud services, SageMaker, Bedrock, enterprise AI",2022,47.3769,8.5417,exact,https://aws.amazon.com/about-aws/global-infrastructure/regions_az/
coreweave-uk-ai-data-centers,CoreWeave UK AI Data Centers (London & Manchester),150.0,CoreWeave,CoreWeave,Europe,United Kingdom,Greater London and Manchester,London,Operational,operational,Renewable,Grid (National Grid) with renewable agreements,Training & inference,Inference and Training (GPU cloud for AI workloads),2024,51.5074,-0.1278,exact,https://www.coreweave.com/news/coreweave-expands-to-europe
hetzner-falkenstein-ai-data-center,Hetzner — Falkenstein Data Center Park,150.0,Hetzner Online GmbH,Hetzner Online GmbH,Europe,Germany,Saxony,Falkenstein/Vogtland,Operational,operational,Renewable,Renewable,Training & inference,Training and Inference,,50.476,12.373,exact,https://www.hetzner.com/news/03-26-price-adjustment/
hetzner-nuremberg-ai-data-center,Hetzner — Nuremberg Data Center Park,150.0,Hetzner Online GmbH,Hetzner Online GmbH,Europe,Germany,Bavaria,Nuremberg,Operational,operational,Renewable,Renewable,Inference,Inference,,49.452,11.076,exact,https://www.hetzner.com/news/03-26-price-adjustment/
microsoft-azure-italy-milan-region,Microsoft Azure — Italy North Region (Milan),150.0,Microsoft,Microsoft,Europe,Italy,Lombardy,Milan,Operational,operational,Renewable,Renewable (100% via Italian renewable certificates),Inference,"Inference (Azure OpenAI Service Italy), Enterprise AI, Public Sector",2023,45.468,9.181,exact,https://azure.microsoft.com/en-us/blog/microsoft-expands-cloud-and-ai-presence-in-italy/;
yandex-cloud-ai-data-centers-russia,Yandex Cloud — AI Training Data Centers,150.0,Yandex,Yandex,Europe,Russia,Moscow Oblast,Mäntyselkä (Moscow region),Operational,operational,Mixed,Mixed,Training & inference,"Training (YandexGPT, Alice AI assistant), Inference",2020,55.7558,37.6176,exact,https://cloud.yandex.com/;
magnora-hameenlinna-finland-ai-data-center,Magnora — Hämeenlinna AI Data Center,120.0,Magnora & NEEG,Magnora & NEEG,Europe,Finland,Kanta-Häme,Hämeenlinna,Planned,planned,Unknown,Unknown,Training,Training,,60.995,24.464,exact,https://mainsights.io/magnora-acquires-majority-stake-in-120mw-ai-data-center-in-finland
microsoft-azure-austria-vienna-ai-region,Microsoft Azure — Austria (Vienna) AI Region,120.0,Microsoft,Microsoft,Europe,Austria,Vienna,Vienna,Operational,operational,Renewable,Renewable,AI (unspecified),"Azure AI services, OpenAI API, DACH enterprise workloads",2024,48.2082,16.3738,exact,https://news.microsoft.com/europe/2024/09/12/microsoft-expands-cloud-ai-infrastructure-in-austria/
polarise-amberg-bavaria-ai-data-center,Polarise — Amberg AI Data Center,120.0,Polarise,Polarise,Europe,Germany,Bavaria,Amberg,Planned,planned,Renewable,Renewable,Unknown,Unknown,,48.064,10.684,exact,https://www.polarise.eu/press/amberg-ai-data-center-announcement
pure-data-centre-dublin-ai-microgrid,Pure Data Centre — Dublin AI Microgrid,110.0,Pure Data Centre Group,Pure Data Centre Group,Europe,Ireland,Leinster,Dublin,Operational,operational,Gas,Natural Gas,Unknown,Unknown,,53.349,-6.26,exact,https://datacentrenews.uk/ireland-data-center-market-report-2026/
firebird-ai-data-center-armenia,Firebird AI Data Center (Armenia),100.0,Firebird,Firebird; Government of Armenia,Europe,Armenia,Yerevan (planned),Yerevan,Announced,announced,Grid,Grid (public–private partnership),Training,Training & Research (sovereign AI hub),2026,40.1814,44.5144,exact,https://www.datacenterdynamics.com/en/news/firebird-plans-100mw-ai-data-center-in-armenia-backed-by-government/
google-milan-italy-ai-data-center,Google — Milan AI Data Center (Europe-West8),100.0,Google,Google,Europe,Italy,Lombardy,Milan,Operational,operational,Renewable,Renewable (100% via Italian renewable PPAs),Inference,"Inference (Google Cloud Italy, AI API endpoints for Southern Europe)",2022,45.464,9.19,exact,https://cloud.google.com/about/locations/milan;
khazna-ankara-baskent-ai-data-center,Khazna Ankara — Başkent AI Data Center,100.0,Khazna Data Centers (G42),Khazna Data Centers (G42),Europe,Turkey,Ankara,Ankara,Planned,planned,Unknown,Unknown,Training & inference,Training and Inference,,39.933,32.859,exact,https://www.developingtelecoms.com/khazna-to-build-100mw-ai-ready-facility-in-ankara
microsoft-azure-romania-bucharest,Microsoft Azure — Romania (Bucharest),100.0,Microsoft,Microsoft,Europe,Romania,Ilfov,Bucharest,Planned,planned,Mixed,Mixed,AI (unspecified),"Azure AI services, Central and Eastern European AI infrastructure",2025,44.4268,26.1025,exact,https://news.microsoft.com/europe/2024/02/22/microsoft-invests-in-romania-cloud-and-ai-infrastructure/
microsoft-azure-spain-madrid-east,Microsoft Azure — Spain Region (Madrid),100.0,Microsoft,Microsoft,Europe,Spain,Community of Madrid,Madrid,Operational,operational,Renewable,Renewable,Inference,"Inference (Azure AI, Iberian data residency, LATAM gateway)",2022,40.416,-3.703,exact,https://news.microsoft.com/es-es/2022/10/03/microsoft-opens-its-first-cloud-region-in-spain/;
microsoft-poland-ai-expansion-warsaw,Microsoft — Poland AI Expansion (Warsaw),100.0,Microsoft,Microsoft,Europe,Poland,Masovian,Warsaw,Under construction,under_construction,Unknown,Unknown,HPC,HPC / Supercomputing,,52.229,21.012,exact,https://techplustrends.com/microsoft-to-expand-poland-cloud-region-with-700m-ai-surge
nebius-ai-cloud-finland-data-center,NEBIUS AI Cloud — Mäntsälä Finland Data Center,100.0,Nebius,Nebius; Yandex N.V.,Europe,Finland,Uusimaa,Mäntsälä,Operational,operational,Renewable,Renewable,Training & inference,"Training, Inference (GPU cloud for AI startups and enterprises)",2023,60.635,25.3171,exact,https://nebius.com/;
atnorth-ice02-ai-data-center-iceland,atNorth ICE02 AI Data Center,80.0,atNorth,atNorth; Crusoe; Opera,Europe,Iceland,Southern Peninsula,Keflavík,Operational,operational,Renewable,Hydro & Geothermal (100% renewable),HPC,AI Cloud & HPC Colocation,2019,63.999,-22.558,exact,https://atnorth.com/locations/iceland/ice02/;
deepmind-google-london-ai-research-cluster-uk,Google DeepMind — London AI Research Cluster,80.0,Google,Google,Europe,United Kingdom,London,London,Operational,operational,Mixed,Mixed,Training,"Research (Gemini, AlphaFold, AlphaStar training)",2020,51.5338,-0.1289,exact,https://deepmind.google/;
microsoft-azure-portugal-lisbon,Microsoft Azure — Portugal Region (Lisbon),80.0,Microsoft,Microsoft,Europe,Portugal,Lisbon,Lisbon,Operational,operational,Renewable,Renewable,Inference,"Inference (Azure AI, Iberian Peninsula data residency)",2023,38.717,-9.142,exact,https://news.microsoft.com/pt-pt/2022/10/26/microsoft-opens-cloud-data-centres-in-portugal/;
microsoft-azure-switzerland-north-zurich,Microsoft Azure — Switzerland North Region (Zurich),80.0,Microsoft,Microsoft,Europe,Switzerland,Zurich,Zurich,Operational,operational,Renewable,Renewable,Inference,"Inference (Azure AI, financial sector, regulated industries)",2019,47.376,8.547,exact,https://azure.microsoft.com/en-us/global-infrastructure/geographies/#geographies;
alibaba-cloud-germany-frankfurt-eu-region,Alibaba Cloud — Germany Frankfurt EU Region,70.0,Alibaba,Alibaba Cloud,Europe,Germany,Hesse,Frankfurt,Operational,operational,Grid,Grid,Inference,"Inference (Alibaba AI, Qwen LLM, European enterprise)",2019,50.11,8.682,exact,https://www.alibabacloud.com/global-locations;
microsoft-azure-austria-vienna-region,Microsoft Azure — Austria Region (Vienna),60.0,Microsoft,Microsoft,Europe,Austria,Vienna,Vienna,Operational,operational,Renewable,Renewable,Inference,"Inference (Azure AI, regulated industries, DACH enterprise)",2024,48.208,16.373,exact,https://news.microsoft.com/europe/2024/01/23/microsoft-announces-significant-new-investment-and-ai-capabilities-for-austria/;
oracle-cloud-greece-athens,Oracle Cloud — Greece (Athens),60.0,Oracle,Oracle,Europe,Greece,Attica,Athens,Operational,operational,Mixed,Mixed,General cloud,"OCI AI services, enterprise AI, Southeastern European cloud",2024,37.9838,23.7275,exact,https://www.oracle.com/cloud/architecture-and-regions/
google-cloud-turkey-istanbul-region,Google Cloud — Turkey Region (Istanbul),50.0,Google,Google,Europe,Turkey,Istanbul,Istanbul,Operational,operational,Grid,Grid,Inference,"Inference (Google AI, Turkish market, government enterprise)",2022,41.015,28.979,exact,https://cloud.google.com/about/locations#europe;
green-mountain-rjukan-ai-campus-norway,Green Mountain AI Data Center (Rjukan),50.0,Green Mountain AS,Green Mountain AS; Hewlett Packard Enterprise,Europe,Norway,Vestfold og Telemark,Rjukan,Operational,operational,Renewable,Hydroelectric (100% renewable),HPC,High-Density AI/HPC Colocation,,59.879,8.593,exact,https://greenmountain.no/data-centers/rtm-data-center-rjukan/;
huawei-cloud-europe-germany-frankfurt,"Huawei Cloud — Europe Region (Frankfurt, Germany)",50.0,Huawei,Huawei,Europe,Germany,Hesse,Frankfurt,Operational,operational,Grid,Grid,Inference,"Inference (Huawei AI, Pangu LLM, European enterprise)",2019,50.11,8.682,exact,https://www.huaweicloud.com/intl/en-us/region-and-endpoints.html;
microsoft-azure-czech-republic-prague,Microsoft Azure — Czech Republic Region (Prague),50.0,Microsoft,Microsoft,Europe,Czech Republic,Prague,Prague,Announced,announced,Mixed,Mixed,Inference,"Inference (Azure AI, Central European data residency)",2026,50.075,14.437,exact,https://news.microsoft.com/europe/2024/05/22/microsoft-announces-investment-in-czechia/;
sberbank-balakovo-ai-data-center-russia,Sberbank — Balakovo AI Data Center,50.0,Sberbank (Sber),Sberbank (Sber),Europe,Russia,Saratov Oblast,Balakovo,Under construction,under_construction,Unknown,Unknown,Unknown,Unknown,,52.03,47.8,exact,https://www.developingtelecoms.com/it-services/data-centres/16543-sberbank-to-open-massive-data-centre-in-balakovo.html
tiktok-project-clover-eu-data-center-norway,TikTok / ByteDance — Project Clover EU Data Center (Norway),50.0,ByteDance,ByteDance; TikTok,Europe,Norway,Hamar,Hamar,Under construction,under_construction,Renewable,Renewable,Inference,"Inference (TikTok content delivery, EU user data storage)",2024,60.795,11.068,exact,https://newsroom.tiktok.com/en-eu/project-clover-update;
aws-frankfurt-eu-central-1-germany,AWS EU Central (Frankfurt) Region,45.0,Amazon,Amazon Web Services,Europe,Germany,Hesse,Frankfurt,Operational,operational AWS eu-central-1 / Frankfurt region,Unknown,AWS does not disclose the delivered energy mix for the Frankfurt region in the opened sources.,General cloud,AWS EU Central cloud region; facility-level AI workload class not disclosed,2014,50.11,8.682,exact,https://aws.amazon.com/about-aws/global-infrastructure/regions_az/;
mistral-ai-cluster-france,Mistral Compute / Eclairion Bruyeres-le-Chatel AI Cluster,40.0,Mistral AI,Mistral AI; Eclairion; Fluidstack; NVIDIA,Europe,France,"Bruyeres-le-Chatel, Essonne",Bruyeres-le-Chatel,Operational,operational ramp; Mistral Compute serving production while physical capacity scales,Grid,Decarbonized French grid electricity claimed for Eclairion / Fluidstack cluster path,Training & inference,Mistral Compute training and inference platform for frontier AI workloads,2026,48.5928,2.1918,city,https://mistral.ai/products/compute/;
nvidia-ai-factory-finland-helsinki,"NVIDIA AI Factory — Helsinki, Finland",40.0,NVIDIA,NVIDIA; CSC (Finnish IT Center for Science),Europe,Finland,Uusimaa,Helsinki,Under construction,under_construction,Renewable,Hydroelectric (100% renewable),AI (unspecified),"Sovereign AI, Nordic AI research, government AI",,60.1699,24.9384,exact,https://nvidianews.nvidia.com/news/nvidia-ai-factory-finland;
yandex-vladimir-ai-data-center-russia,Yandex — Vladimir AI Data Center,40.0,Yandex,Yandex,Europe,Russia,Vladimir Oblast,Vladimir,Under construction,under_construction,Unknown,Unknown,Training & inference,Training and Inference,,56.129,40.407,exact,https://www.mordorintelligence.com/industry-reports/russia-data-center-market
ovhcloud-milan-3-az-region,OVHcloud — Milan 3-AZ Region (MIL),30.0,OVHcloud,OVHcloud,Europe,Italy,Lombardy,Milan,Operational,operational,Unknown,Unknown,General cloud,General Cloud,,45.196,9.392,exact,https://www.ovhcloud.com/en/news/ovhcloud-opens-its-first-3-az-region-in-italy/
sap-ai-core-germany-data-center,SAP AI Core — Walldorf Data Center,30.0,SAP,SAP,Europe,Germany,Baden-Württemberg,Walldorf,Operational,operational,Renewable,Renewable,Inference,"Inference (SAP AI Core, Joule AI assistant)",2023,49.2939,8.6408,exact,https://www.sap.com/products/artificial-intelligence/ai-infrastructure.html;
aleph-alpha-ai-data-center-germany,Aleph Alpha — AI Sovereign Cloud (Germany),20.0,Aleph Alpha,Aleph Alpha; Hewlett Packard Enterprise,Europe,Germany,Baden-Württemberg,Heidelberg,Operational,operational,Renewable,Renewable,Training,"Training (Luminous LLMs), Sovereign AI",2022,49.3988,8.6724,exact,https://aleph-alpha.com/;
digitalocean-amsterdam-ai-hub,DigitalOcean — Amsterdam AI Hub (AMS1/AMS3),20.0,DigitalOcean,DigitalOcean,Europe,Netherlands,North Holland,Amsterdam,Operational,operational,Unknown,Unknown,Training & inference,Training and Inference,,52.367,4.904,exact,https://www.digitalocean.com/blog/introducing-h100-gpu-droplets/
microsoft-greece-ai-region-athens,Microsoft — Greece AI Region (Athens),20.0,Microsoft,Microsoft,Europe,Greece,Attica,Spata,Under construction,under_construction,Unknown,Unknown,General cloud,General Cloud,,37.962,23.915,exact,https://news.microsoft.com/en-gr/2024/04/10/microsoft-announces-the-beginning-of-construction-for-the-data-center-region-in-greece/
uk-ai-research-resource-airr-edinburgh,UK AI Research Resource (AIRR) — Isambard-AI & Dawn Supercomputers,20.0,UK Research and Innovation (UKRI),UK Research and Innovation (UKRI); University of Bristol; University of Cambridge,Europe,United Kingdom,England,Bristol / Cambridge,Operational,operational,Mixed,Mixed,Training,"Training, Research (academic AI, national AI capability)",2023,51.457,-2.597,exact,https://www.ukri.org/what-we-do/creating-world-class-research-and-innovation-infrastructure/digital-research-infrastructure/ai-research-resource/;
scaleway-dc5-par2-ai-hub-france,Scaleway / OpCore DC5 (PAR2) Data Center,16.2,Scaleway,Scaleway; OpCore; iliad Group,Europe,France,Saint-Ouen-l'Aumone / Paris region,Saint-Ouen-l'Aumone,Operational,operational data center,Renewable,Renewable wind and hydro energy with GO certification; free and adiabatic cooling at DC5/PAR2,HPC,"High-density AI/HPC hosting and GPU-cloud workloads, including Scaleway Nabu at DC5",2018,49.043,2.112,exact,https://www.scaleway.com/en/custom-built-clusters/;
equinix-pa12x-paris-france,Equinix PA12x Paris xScale Data Center (Argenteuil),14.0,Equinix,Equinix,Europe,France,Argenteuil / Paris,Argenteuil,Under construction,planned / under construction; Equinix expansion timeline lists Q2 2026,Unknown,Unknown; PA12x-specific procurement not disclosed in opened sources,General cloud,xScale hyperscale and cloud infrastructure with AI-ready metro context; tenant workload mix not disclosed,2026,48.948,2.247,exact,https://www.equinix.com/data-centers/expansions;
jupiter-exascale-ai-data-center-germany,JUPITER Exascale AI Data Center,10.0,Forschungszentrum Jülich,Forschungszentrum Jülich; EuroHPC JU; Eviden (Atos); NVIDIA,Europe,Germany,North Rhine-Westphalia,Jülich,Operational,operational,Renewable,Grid (renewable-backed German supply),HPC,Exascale AI/HPC,2025,50.909,6.414,exact,https://www.fz-juelich.de/en/jsc/systems/jupiter;
marenostrum-5-supercomputing-center-spain,MareNostrum 5 Supercomputing Center,10.0,Barcelona Supercomputing Center,Barcelona Supercomputing Center; EuroHPC JU; Lenovo,Europe,Spain,Catalonia,Barcelona,Operational,operational,Grid,Grid (low-carbon with heat reuse),HPC,HPC + AI (EuroHPC digital twin),2023,41.389,2.113,exact,https://www.lenovo.com/us/en/newsroom/press-releases/2024/lenovo-and-bsc-inaugurate-marenostrum5/;
equinix-il3-istanbul-turkey,Equinix IL3 Istanbul (Turkey),9.0,Equinix,Equinix,Europe,Turkey,Marmara,Istanbul,Planned,planned,Renewable,Renewable (Utility PPA),General cloud,Colocation and Interconnection,2026,41.008,28.978,exact,https://www.equinix.com/newsroom/press-releases/2026/01/equinix-istanbul-il3-new-data-center
lumi-ai-supercomputer-finland,LUMI AI Supercomputer Data Center,7.1,CSC – IT Center for Science,CSC – IT Center for Science; EuroHPC JU; Hewlett Packard Enterprise,Europe,Finland,Kainuu,Kajaani,Operational,operational,Renewable,Hydroelectric (100% renewable),HPC,HPC + AI (EuroHPC flagship),2022,64.227,27.728,exact,https://www.lumi-supercomputer.eu/about-lumi/;
equinix-md5-madrid-spain,Equinix MD5 Madrid (Spain),6.0,Equinix,Equinix,Europe,Spain,Madrid,Alcobendas,Planned,planned,Renewable,Renewable (Utility PPA),General cloud,Colocation and Interconnection,2026,40.533,-3.633,exact,https://www.equinix.com/newsroom/press-releases/2026/02/equinix-spain-madrid-md5-data-center
leonardo-ai-supercomputing-facility-italy,Leonardo AI Supercomputing Facility,6.0,CINECA,CINECA; EuroHPC JU; Eviden (Atos),Europe,Italy,Emilia-Romagna,Bologna,Operational,operational,Renewable,"Grid (high-efficiency, renewable-backed)",HPC,HPC + AI (EuroHPC pre-exascale),2022,44.501,11.351,exact,https://www.eurohpc-ju.europa.eu/leonardo_en;
meluxina-ai-supercomputer-luxembourg,MeluXina AI Supercomputer Facility,3.0,LuxProvide,LuxProvide; EuroHPC JU; Eviden (Atos),Europe,Luxembourg,Luxembourg,Bissen,Operational,operational,Renewable,Grid (100% renewable-backed),AI (unspecified),AI Factory (Industry & Research),2021,49.787,6.065,exact,https://luxprovide.lu/meluxina-supercomputer/;
discoverer-plus-ai-supercomputer-bulgaria,Discoverer+ AI Supercomputer Upgrade,2.0,Sofia Tech Park,Sofia Tech Park; EuroHPC JU; Eviden (Atos); NVIDIA,Europe,Bulgaria,Sofia-Capital,Sofia,Operational,operational,Renewable,Grid (renewable-backed EuroHPC supply),AI (unspecified),Regional AI Factory,2021,42.666,23.378,exact,https://www.datacenterdynamics.com/en/news/eurohpc-upgrades-bulgarias-discoverer-supercomputer-with-nvidia-dgx-h200-systems/;
nvidia-cambridge-1-supercomputer-uk,NVIDIA Cambridge-1 Supercomputer,1.0,NVIDIA,NVIDIA; Kao Data,Europe,United Kingdom,England (East of England),Harlow,Operational,operational,Renewable,Grid (100% renewable power purchase),AI (unspecified),Healthcare & Life Sciences AI,2021,51.781,0.125,exact,https://blogs.nvidia.com/blog/2021/07/06/cambridge-1/;
aws-aragon-ai-mega-campus-spain,AWS Aragon Cloud and AI Infrastructure Expansion,,Amazon,Amazon Web Services,Europe,Spain,Aragon,Zaragoza,Announced,regional expansion announced March 2026,Renewable,"AWS reports its Aragon data centers have operated on 100% renewable energy since 2022, backed by solar and wind projects in Spain.",General cloud,AWS cloud and AI infrastructure expansion across the Aragon region,2026,41.6916,-0.9101,city,https://www.aboutamazon.com/news/company-news/amazon-spain-investment;
aws-paris-europe-west-3-france,AWS EU (Paris) Region (eu-west-3),,Amazon,Amazon Web Services,Europe,France,Paris area / France cloud region,,Operational,operational cloud region,Unknown,Unknown; no source-backed facility or regional power-procurement claim selected,General cloud,AWS cloud region supporting general cloud and AI services; specific workload mix and facility capacity not disclosed,2017,48.8535,2.3484,region,https://docs.aws.amazon.com/global-infrastructure/latest/regions/doc-history.html;
microsoft-azure-france-central-paris,Microsoft Azure France Central Cloud Region,,Microsoft,Microsoft,Europe,France,France Central / Paris cloud region,,Operational,operational cloud region,Unknown,Unknown; no source-backed facility or regional power-procurement claim selected,General cloud,Azure cloud region supporting cloud and AI services; specific workload mix and facility capacity not disclosed,2018,45.7755,3.0841,region,https://learn.microsoft.com/en-us/azure/reliability/regions-list;
openaifrance-sovereign-ai-data-center,OpenAI Paris Office and France Infrastructure Watch,,OpenAI,OpenAI,Europe,France,Paris Region,Paris,Announced,announced office / infrastructure watch; no verified French data-center capacity,Unknown,Unknown; no verified French data-center energy procurement,Unknown,OpenAI France ecosystem presence; no verified physical AI data-center workload,2024,48.8535,2.3484,city,https://openai.com/index/openai-en-france/;
scaleway-ai-data-center-france,Scaleway Nabu H100 AI Supercomputer (DC5/PAR2),,Scaleway,Scaleway; iliad Group; NVIDIA,Europe,France,"DC5 / PAR2, Paris region",Saint-Ouen-l'Aumone,Operational,operational GPU supercomputer / cloud cluster,Renewable,"Hosted at DC5/PAR2, which Scaleway describes as powered by renewable wind and hydro energy with free and adiabatic cooling",Training & inference,NVIDIA DGX H100 SuperPOD / H100 GPU cloud for AI training and inference,2023,49.0448,2.106,city,https://www.scaleway.com/en/news/scaleway-releases-the-details-of-its-offering-based-on-nabuchodonosor-its-dedicated-ai-supercomputer-built-on-nvidia-dgx-h100-infrastructure/;
